facility_cd,company_name,full_address,품종,품종상세,품명,임대내용,요금,요금_표시,판매여부
1000000053,경상국립대학교병원장례식장,"경상남도 진주시 강남로 79 (칠암동, 경상대학교병원)",시설임대료,빈소+접객실,205호,1일당,264000,"264,000",Y
1000000053,경상국립대학교병원장례식장,"경상남도 진주시 강남로 79 (칠암동, 경상대학교병원)",시설임대료,빈소+접객실,205호,시간당,11000,"11,000",Y
1000000053,경상국립대학교병원장례식장,"경상남도 진주시 강남로 79 (칠암동, 경상대학교병원)",시설임대료,빈소+접객실,"202.203,204,206,207호",1일당,344000,"344,000",Y
1000000053,경상국립대학교병원장례식장,"경상남도 진주시 강남로 79 (칠암동, 경상대학교병원)",시설임대료,빈소+접객실,"202.203,204,206,207호",시간당,14340,"14,340",Y
1000000053,경상국립대학교병원장례식장,"경상남도 진주시 강남로 79 (칠암동, 경상대학교병원)",시설임대료,빈소+접객실,201호,1일당,500000,"500,000",Y
1000000053,경상국립대학교병원장례식장,"경상남도 진주시 강남로 79 (칠암동, 경상대학교병원)",시설임대료,빈소+접객실,201호,시간당,21000,"21,000",Y
1000000053,경상국립대학교병원장례식장,"경상남도 진주시 강남로 79 (칠암동, 경상대학교병원)",시설임대료,빈소+접객실,102호,1일당,700000,"700,000",Y
1000000053,경상국립대학교병원장례식장,"경상남도 진주시 강남로 79 (칠암동, 경상대학교병원)",시설임대료,빈소+접객실,102호,시간당,29200,"29,200",Y
1000000053,경상국립대학교병원장례식장,"경상남도 진주시 강남로 79 (칠암동, 경상대학교병원)",시설임대료,빈소+접객실,101호,1일당,900000,"900,000",Y
1000000053,경상국립대학교병원장례식장,"경상남도 진주시 강남로 79 (칠암동, 경상대학교병원)",시설임대료,빈소+접객실,101호,시간당,37500,"37,500",Y
1000000053,경상국립대학교병원장례식장,"경상남도 진주시 강남로 79 (칠암동, 경상대학교병원)",시설임대료,염습실/입관실,염습실료,1인(16세미만),150000,"150,000",Y
1000000053,경상국립대학교병원장례식장,"경상남도 진주시 강남로 79 (칠암동, 경상대학교병원)",시설임대료,염습실/입관실,염습실료,1인(16세이상),250000,"250,000",Y
1000000053,경상국립대학교병원장례식장,"경상남도 진주시 강남로 79 (칠암동, 경상대학교병원)",시설임대료,염습실/입관실,발인실료,1회,50000,"50,000",Y
1000000053,경상국립대학교병원장례식장,"경상남도 진주시 강남로 79 (칠암동, 경상대학교병원)",시설임대료,기타,부검실료,1인,200000,"200,000",Y
1000000053,경상국립대학교병원장례식장,"경상남도 진주시 강남로 79 (칠암동, 경상대학교병원)",안치실이용료,일반,안치료,1일당,80000,"80,000",Y
1000000053,경상국립대학교병원장례식장,"경상남도 진주시 강남로 79 (칠암동, 경상대학교병원)",안치실이용료,일반,안치료,시간당,7000,"7,000",Y
1000000053,경상국립대학교병원장례식장,"경상남도 진주시 강남로 79 (칠암동, 경상대학교병원)",기타,-,-,-,0,,N
1000000366,샘안양병원장례식장,"경기도 안양시 만안구 삼덕로 9,613-8 (안양동, 안양샘병원)",시설임대료,빈소+접객실,"1,2호실 사용료","시간 사용료52,000",1250000,"1,250,000",Y
1000000366,샘안양병원장례식장,"경기도 안양시 만안구 삼덕로 9,613-8 (안양동, 안양샘병원)",시설임대료,빈소+접객실,"3,5호실 사용료","시간 사용료43,000",1050000,"1,050,000",Y
1000000366,샘안양병원장례식장,"경기도 안양시 만안구 삼덕로 9,613-8 (안양동, 안양샘병원)",시설임대료,빈소+접객실,6호실 사용료,"시간 사용료64,000",1550000,"1,550,000",Y
1000000366,샘안양병원장례식장,"경기도 안양시 만안구 삼덕로 9,613-8 (안양동, 안양샘병원)",시설임대료,빈소+접객실,원내사망20%감면,빈소사용료 및 안치료,20,20,Y
1000000366,샘안양병원장례식장,"경기도 안양시 만안구 삼덕로 9,613-8 (안양동, 안양샘병원)",시설임대료,빈소+접객실,30%감면 (직원직계),빈소사용료 및 안치료,30,30,Y
1000000366,샘안양병원장례식장,"경기도 안양시 만안구 삼덕로 9,613-8 (안양동, 안양샘병원)",시설임대료,빈소+접객실,50%감면(본인사망),빈소사용료 및 안치료,50,50,Y
1000000366,샘안양병원장례식장,"경기도 안양시 만안구 삼덕로 9,613-8 (안양동, 안양샘병원)",시설임대료,빈소/분향실,-,-,0,,Y
1000000366,샘안양병원장례식장,"경기도 안양시 만안구 삼덕로 9,613-8 (안양동, 안양샘병원)",시설임대료,접객실,쓰레기수거료,빈소 분리 수거료 1일,30000,"30,000",Y
1000000366,샘안양병원장례식장,"경기도 안양시 만안구 삼덕로 9,613-8 (안양동, 안양샘병원)",시설임대료,염습실/입관실,염습실사용료,1회,400000,"400,000",Y
1000000366,샘안양병원장례식장,"경기도 안양시 만안구 삼덕로 9,613-8 (안양동, 안양샘병원)",시설임대료,염습실/입관실,수시비용,수시비용,100000,"100,000",Y
1000000366,샘안양병원장례식장,"경기도 안양시 만안구 삼덕로 9,613-8 (안양동, 안양샘병원)",시설임대료,염습실/입관실,야간엽습실 사용료,야간 10만원 추가,500000,"500,000",Y
1000000366,샘안양병원장례식장,"경기도 안양시 만안구 삼덕로 9,613-8 (안양동, 안양샘병원)",시설임대료,기타,-,-,0,,Y
1000000366,샘안양병원장례식장,"경기도 안양시 만안구 삼덕로 9,613-8 (안양동, 안양샘병원)",안치실이용료,일반,안치료,"시간 사용료6,000",150000,"150,000",Y
1000000366,샘안양병원장례식장,"경기도 안양시 만안구 삼덕로 9,613-8 (안양동, 안양샘병원)",기타,기타,부의봉투,부의봉투,1,1,Y
1000000366,샘안양병원장례식장,"경기도 안양시 만안구 삼덕로 9,613-8 (안양동, 안양샘병원)",기타,기타,무지봉투,무지봉투,1,1,Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),시설임대료,염습실/입관실,입관실사용료,1회,300000,"300,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),시설임대료,기타,분향소임대료 특1호,특1호실,1000000,"1,000,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),시설임대료,기타,분향소임대료 특2호,특2호실,800000,"800,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),시설임대료,기타,분향소임대료 일반실,일반실,570000,"570,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),안치실이용료,일반,안치실임대료,안치실(1일),100000,"100,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,수시비용,(2인1조) 수시비,150000,"150,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,위생처리용품,위생용품,220000,"220,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,염습비용,대염비(2인1조),300000,"300,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,청소및오물수거료,청소및오물수거료,100000,"100,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,초도용품,양초특대,30000,"30,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,초도용품,근조리본,5000,"5,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,초도용품,부위록/조위록,10000,"10,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,초도용품,위패,30000,"30,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,초도용품,향,10000,"10,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,초도용품,칠성판,10000,"10,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,수시용품,수시복,20000,"20,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,수시용품,베개,5000,"5,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,수시용품,받침판,20000,"20,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,수시용품,한지,30000,"30,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,입관용품,초석,30000,"30,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,입관용품,탈지면,30000,"30,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,입관용품,알코올,20000,"20,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,입관용품,명정,50000,"50,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,입관용품,관보,50000,"50,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,입관용품,결관보,40000,"40,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,입관용품,안치대,40000,"40,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,입관용품,꽃장식,300000,"300,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,입관용품,예단,10000,"10,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,입관용품,습신,10000,"10,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,입관용품,입관부속,80000,"80,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,입관용품,염보,90000,"90,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,수의1호,1호,200000,"200,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,수의 2호,2호,350000,"350,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,수의 3호,3호,500000,"500,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,수의 4호,4호,900000,"900,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,수의 7호,7호,1600000,"1,600,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,수의 8호,8호,2400000,"2,400,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,수의 9호,9호,3200000,"3,200,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,관 오동0.6보통,0.6보통,200000,"200,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,관 오동 0.6특,0.6특,250000,"250,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,관 오동 1.0보통,1.0보통,300000,"300,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,"관 오동 1,0특",1.0특,350000,"350,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,관 오동 1.5보통,1.5보통,550000,"550,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,관 오동 2.0특,2.0특,750000,"750,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,관 홍송 1.5,홍송1.5,900000,"900,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,관 향6각,향6각,1300000,"1,300,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,관 향조각,향조각,3500000,"3,500,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,횡대,오1.0,80000,"80,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,횡대,오1.5,150000,"150,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,횡대,오2.0,200000,"200,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,횡대,홍송1.5,230000,"230,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,횡대,홍송2.0,300000,"300,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,멧배,하,80000,"80,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,멧배,중,150000,"150,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,멧배,상,200000,"200,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,멧배,특상,300000,"300,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,소주,병,3500,"3,500",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,맥주,캔,3500,"3,500",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,알로에,캔,900,900,Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,오렌지,캔,900,900,Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,레쓰비,캔,600,600,Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,사이다,캔,700,700,Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,콜라,캔,800,800,Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,포카리,캔,900,900,Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,식혜,캔,800,800,Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,매실,병,700,700,Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,굿모닝,병,3000,"3,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,원기력,병,3000,"3,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,블루베리,병,1500,"1,500",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,수염차,병,1200,"1,200",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,석수(500ml),병,600,600,Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,생수(대),병,10000,"10,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,땅콩,봉,20000,"20,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,진미채,봉,30000,"30,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,아몬드,봉,20000,"20,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,수건,개,5000,"5,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,세수비누,개,2000,"2,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,양말,족,3000,"3,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,치약,개,2000,"2,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,치솔,개,2000,"2,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,이쑤시개,통,2000,"2,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,면도기,개,1000,"1,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,밥.국공기,줄,7000,"7,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,종이컵,줄,1000,"1,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,소주컵,줄,900,900,Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,수저,봉,1200,"1,200",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,젓가락,봉,4500,"4,500",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,접시(대),봉,1500,"1,500",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,접시(중),봉,1500,"1,500",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,접시(소),봉,1100,"1,100",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,종랸제봉투,개,4000,"4,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,식탁보(묶음),개,15000,"15,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,수저통,(묶음),10000,"10,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,놀이방석,개,6000,"6,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,화투,개,4000,"4,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,포카,개,10000,"10,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,신라면(박스),개,1200,"1,200",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,각티슈(묶음),개,10000,"10,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,화장지,봉,10000,"10,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,담요,개,10000,"10,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,커피믹스,봉,18000,"18,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,도마,개,10000,"10,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,식도,개,8000,"8,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,과도,개,2000,"2,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,가위,개,5000,"5,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,반찬집개,개,2000,"2,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,국자,개,14000,"14,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,밥주걱,개,2000,"2,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,크린백,개,5000,"5,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,위생장갑,개,2000,"2,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,고무장갑,켤레,6000,"6,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,물티슈,셋트,20000,"20,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,트리오,개,2000,"2,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,쟁반셋트,묶음,10000,"10,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,수세미,개,1000,"1,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,행주,셋트,6000,"6,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,슬리퍼,개,5000,"5,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,궁중한차,개,8000,"8,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,원두커피,개,10000,"10,000",Y
7000000945,오포장례식장,경기도 광주시 오포읍 오포로 225-7 (능평리),기타,기타,광천김,개,8000,"8,000",Y
1000000110,차병원장례식장,"경상북도 구미시 신시로10길 12 (형곡동, 차병원)",시설임대료,빈소+접객실,분향소 특1호 ,1시간,90000,"90,000",Y
1000000110,차병원장례식장,"경상북도 구미시 신시로10길 12 (형곡동, 차병원)",시설임대료,빈소+접객실,분향소  특2호,1시간,67000,"67,000",Y
1000000110,차병원장례식장,"경상북도 구미시 신시로10길 12 (형곡동, 차병원)",시설임대료,빈소+접객실,분향소 VIP실,1시간,67000,"67,000",Y
1000000110,차병원장례식장,"경상북도 구미시 신시로10길 12 (형곡동, 차병원)",시설임대료,염습실/입관실,엽습실/입관실,1회,300000,"300,000",Y
1000000110,차병원장례식장,"경상북도 구미시 신시로10길 12 (형곡동, 차병원)",안치실이용료,일반,안치실,1시간,10000,"10,000",Y
1000000110,차병원장례식장,"경상북도 구미시 신시로10길 12 (형곡동, 차병원)",기타,-,-,-,0,,N
7000002171,고아농협 장례문화원,경상북도 구미시 고아읍 오로4길 112 (오로리),시설임대료,빈소+접객실,특 실 시간당,245m2,41000,"41,000",Y
7000002171,고아농협 장례문화원,경상북도 구미시 고아읍 오로4길 112 (오로리),시설임대료,빈소+접객실,201호실 시간당,219m2,29000,"29,000",Y
7000002171,고아농협 장례문화원,경상북도 구미시 고아읍 오로4길 112 (오로리),시설임대료,빈소+접객실,101호실 시간당,225m2,33000,"33,000",Y
7000002171,고아농협 장례문화원,경상북도 구미시 고아읍 오로4길 112 (오로리),시설임대료,빈소/분향실,-,-,0,,Y
7000002171,고아농협 장례문화원,경상북도 구미시 고아읍 오로4길 112 (오로리),시설임대료,접객실,-,-,0,,Y
7000002171,고아농협 장례문화원,경상북도 구미시 고아읍 오로4길 112 (오로리),시설임대료,염습실/입관실,입관실사용료(상조이용고객에한함) 1회,14m2,250000,"250,000",Y
7000002171,고아농협 장례문화원,경상북도 구미시 고아읍 오로4길 112 (오로리),시설임대료,염습실/입관실,입관실사용료(본원사용시),14m2,0,0,Y
7000002171,고아농협 장례문화원,경상북도 구미시 고아읍 오로4길 112 (오로리),시설임대료,기타,영결식장,70m2,80000,"80,000",Y
7000002171,고아농협 장례문화원,경상북도 구미시 고아읍 오로4길 112 (오로리),안치실이용료,일반,안치실 시간당,27m2,4000,"4,000",Y
7000002171,고아농협 장례문화원,경상북도 구미시 고아읍 오로4길 112 (오로리),안치실이용료,기타,-,-,0,,Y
7000002171,고아농협 장례문화원,경상북도 구미시 고아읍 오로4길 112 (오로리),기타,기타,-,-,0,,Y
1000000253,삼성창원병원장례식장,"경상남도 창원시 마산회원구 팔용로 158 (합성동, 삼성창원병원)",시설임대료,빈소+접객실,장례식장 임대료(330m² 1실),1일/24시간기준,984000,"984,000",Y
1000000253,삼성창원병원장례식장,"경상남도 창원시 마산회원구 팔용로 158 (합성동, 삼성창원병원)",시설임대료,빈소+접객실,장례식장 임대료(287m² 2실),1일/24시간기준,680400,"680,400",Y
1000000253,삼성창원병원장례식장,"경상남도 창원시 마산회원구 팔용로 158 (합성동, 삼성창원병원)",시설임대료,빈소+접객실,장례식장 임대료(231m² 1실),1일/24시간기준,540000,"540,000",Y
1000000253,삼성창원병원장례식장,"경상남도 창원시 마산회원구 팔용로 158 (합성동, 삼성창원병원)",시설임대료,빈소+접객실,장례식장 임대료(119m² 1실),1일/24시간기준,235200,"235,200",Y
1000000253,삼성창원병원장례식장,"경상남도 창원시 마산회원구 팔용로 158 (합성동, 삼성창원병원)",시설임대료,빈소+접객실,장례식장 임대료(40m² 1실 대기실),1일/24시간기준,90000,"90,000",Y
1000000253,삼성창원병원장례식장,"경상남도 창원시 마산회원구 팔용로 158 (합성동, 삼성창원병원)",시설임대료,기타,영결식장사용료,1회,100000,"100,000",Y
1000000253,삼성창원병원장례식장,"경상남도 창원시 마산회원구 팔용로 158 (합성동, 삼성창원병원)",안치실이용료,일반,안치료,1일/24시간기준,60000,"60,000",Y
1000000253,삼성창원병원장례식장,"경상남도 창원시 마산회원구 팔용로 158 (합성동, 삼성창원병원)",기타,기타,오물수거료,1실/24시간기준,30000,"30,000",Y
1000000253,삼성창원병원장례식장,"경상남도 창원시 마산회원구 팔용로 158 (합성동, 삼성창원병원)",기타,기타,염습료(병원염습),1실/1회,300000,"300,000",Y
1000000253,삼성창원병원장례식장,"경상남도 창원시 마산회원구 팔용로 158 (합성동, 삼성창원병원)",기타,기타,염습료(자체염습),1실/1회,200000,"200,000",Y
1000000875,한중프라임장례식장,부산광역시 북구 낙동대로 1596 (구포동),시설임대료,빈소+접객실,장례식장 임대료(특실) 202/302/402호,1일/24시간 기준,650000,"650,000",Y
1000000875,한중프라임장례식장,부산광역시 북구 낙동대로 1596 (구포동),시설임대료,빈소+접객실,장례식장 임대료(일반실A) 201/301/401호,1일/24시간 기준,450000,"450,000",Y
1000000875,한중프라임장례식장,부산광역시 북구 낙동대로 1596 (구포동),시설임대료,빈소+접객실,장례식장 임대료(일반실B) 501호,1일/24시간기준,250000,"250,000",Y
1000000875,한중프라임장례식장,부산광역시 북구 낙동대로 1596 (구포동),시설임대료,빈소+접객실,장례식장 임대료(공통),12시간 초과시 1일 요금 적용 ,0,0,Y
1000000875,한중프라임장례식장,부산광역시 북구 낙동대로 1596 (구포동),시설임대료,빈소+접객실,장례식장 임대료(공통),12시간 미만시 시간계산적용,0,0,Y
1000000875,한중프라임장례식장,부산광역시 북구 낙동대로 1596 (구포동),시설임대료,기타,특실(202.302.402호) 환경부담금(청소),1일,50000,"50,000",Y
1000000875,한중프라임장례식장,부산광역시 북구 낙동대로 1596 (구포동),시설임대료,기타,일반실A(201.301.401호) 환경부담금(청소),1일,40000,"40,000",Y
1000000875,한중프라임장례식장,부산광역시 북구 낙동대로 1596 (구포동),시설임대료,기타,일반실B(501호) 환경부담금(청소),1일,30000,"30,000",Y
1000000875,한중프라임장례식장,부산광역시 북구 낙동대로 1596 (구포동),안치실이용료,일반,"일반,특실(안치료)",1일/24시간기준,100000,"100,000",Y
1000000875,한중프라임장례식장,부산광역시 북구 낙동대로 1596 (구포동),안치실이용료,일반,입관실사용료,장례기준 1회 사용,200000,"200,000",Y
1000000875,한중프라임장례식장,부산광역시 북구 낙동대로 1596 (구포동),기타,-,-,-,0,,N
1000000718,합천추모공원장례식장,경상남도 합천군 합천읍 합천호수로 1613 (합천리),시설임대료,염습실/입관실,발인실, ,50000,"50,000",Y
1000000718,합천추모공원장례식장,경상남도 합천군 합천읍 합천호수로 1613 (합천리),시설임대료,염습실/입관실,염습실, ,250000,"250,000",Y
1000000718,합천추모공원장례식장,경상남도 합천군 합천읍 합천호수로 1613 (합천리),시설임대료,기타,특202호,160,800000,"800,000",Y
1000000718,합천추모공원장례식장,경상남도 합천군 합천읍 합천호수로 1613 (합천리),시설임대료,기타,201호,140,750000,"750,000",Y
1000000718,합천추모공원장례식장,경상남도 합천군 합천읍 합천호수로 1613 (합천리),시설임대료,기타,101호,100,550000,"550,000",Y
